Twiddle,Step,Kp,Ki,Kd,angle,cte,d_error,i_error,
0,0,0.140427,0,2.8306,2.7528,-0.2676,-0.0358,1855.87,
0,0,0.140427,0,2.8306,3.8621,-0.2774,-0.0134,1855.6,
0,0,0.140427,0,2.8306,3.8621,-0.2774,-0.0098,1855.33,
0,0,0.140427,0,2.8306,2.1037,-0.2838,0,1855.05,
0,0,0.140427,0,2.8306,1.4102,-0.287,-0.0064,1854.76,
0,0,0.140427,0,2.8306,1.8856,-0.2867,-0.0032,1854.48,
0,0,0.140427,0,2.8306,1.8856,-0.2867,0.0003,1854.19,
0,0,0.140427,0,2.8306,1.4216,-0.2759,0,1853.9,
0,0,0.140427,0,2.8306,1.4428,-0.2653,0.0108,1853.63,
0,0,0.140427,0,2.8306,0.6407,-0.2514,0.0106,1853.36,
0,0,0.140427,0,2.8306,0.6176,-0.2343,0.0139,1853.11,
0,0,0.140427,0,2.8306,0.3353,-0.214,0.0171,1852.88,
0,0,0.140427,0,2.8306,0.0488,-0.1907,0.0203,1852.66,
0,0,0.140427,0,2.8306,-0.2489,-0.1647,0.0233,1852.47,
0,0,0.140427,0,2.8306,-0.543,-0.1362,0.026,1852.31,
0,0,0.140427,0,2.8306,-0.8253,-0.1053,0.0285,1852.17,
0,0,0.140427,0,2.8306,-1.1023,-0.0724,0.0309,1852.07,
0,0,0.140427,0,2.8306,-1.3806,-0.0377,0.0329,1851.99,
0,0,0.140427,0,2.8306,-1.6377,-0.0227,0.0347,1851.96,
0,0,0.140427,0,2.8306,-1.8869,0.066,0.015,1851.93,
0,0,0.140427,0,2.8306,-0.5455,0.2602,0.0887,1852,
0,0,0.140427,0,2.8306,-0.5455,0.2602,0.1942,1852.26,
0,0,0.140427,0,2.8306,-14.2197,0.3573,0,1852.52,
0,0,0.140427,0,2.8306,-0.4771,0.4544,0.0971,1852.88,
0,0,0.140427,0,2.8306,-7.6893,0.5489,0.0971,1853.33,
0,0,0.140427,0,2.8306,-8.0302,0.6396,0.0945,1853.88,
0,0,0.140427,0,2.8306,-8.178,0.7258,0.0907,1854.52,
0,0,0.140427,0,2.8306,-8.178,0.7258,0.0862,1855.25,
0,0,0.140427,0,2.8306,-8.2117,0.8063,0,1855.97,
0,0,0.140427,0,2.8306,-2.1117,0.8823,0.0805,1856.78,
0,0,0.140427,0,2.8306,-8.0909,0.9515,0.076,1857.66,
0,0,0.140427,0,2.8306,-8.0393,1.0135,0.0692,1858.61,
0,0,0.140427,0,2.8306,-7.801,1.0678,0.062,1859.63,
0,0,0.140427,0,2.8306,-7.5092,1.1139,0.0543,1860.69,
0,0,0.140427,0,2.8306,-7.1549,1.1482,0.0461,1861.81,
0,0,0.140427,0,2.8306,-7.1549,1.1482,0.0343,1862.96,
0,0,0.140427,0,2.8306,-6.0219,1.1614,0,1864.1,
0,0,0.140427,0,2.8306,-3.5946,1.1647,0.0132,1865.27,
0,0,0.140427,0,2.8306,-4.5751,1.1601,0.0033,1866.43,
0,0,0.140427,0,2.8306,-3.8861,1.1478,-0.0046,1867.59,
0,0,0.140427,0,2.8306,-3.3109,1.1279,-0.0123,1868.74,
0,0,0.140427,0,2.8306,-2.7228,1.0666,-0.0199,1869.87,
0,0,0.140427,0,2.8306,-2.1151,1.0255,-0.0613,1870.93,
0,0,0.140427,0,2.8306,-2.1151,1.0255,-0.0411,1871.96,
0,0,0.140427,0,2.8306,-0.2554,0.9783,0,1872.98,
0,0,0.140427,0,2.8306,-3.1639,0.9246,-0.0472,1873.96,
0,0,0.140427,0,2.8306,0.3419,0.8654,-0.0537,1874.89,
0,0,0.140427,0,2.8306,0.9904,0.8013,-0.0592,1875.75,
0,0,0.140427,0,2.8306,1.5875,0.7329,-0.0641,1876.55,
0,0,0.140427,0,2.8306,2.1593,0.6608,-0.0684,1877.29,
0,0,0.140427,0,2.8306,2.7037,0.5857,-0.0721,1877.95,
0,0,0.140427,0,2.8306,3.2186,0.5081,-0.0751,1878.53,
0,0,0.140427,0,2.8306,3.6946,0.4288,-0.0776,1879.04,
0,0,0.140427,0,2.8306,4.1439,0.3485,-0.0793,1879.47,
0,0,0.140427,0,2.8306,4.1439,0.3485,-0.0803,1879.82,
0,0,0.140427,0,2.8306,4.8953,0.268,0,1880.17,
0,0,0.140427,0,2.8306,-0.7871,0.1856,-0.0805,1880.43,
0,0,0.140427,0,2.8306,5.1921,0.1062,-0.0824,1880.62,
0,0,0.140427,0,2.8306,5.6158,0.0864,-0.0794,1880.73,
0,0,0.140427,0,2.8306,5.6822,-0.02,-0.0198,1880.81,
0,0,0.140427,0,2.8306,5.6822,-0.02,-0.1064,1880.79,
0,0,0.140427,0,2.8306,8.0359,-0.0624,0,1880.77,
0,0,0.140427,0,2.8306,0.5065,-0.1069,-0.0424,1880.71,
0,0,0.140427,0,2.8306,3.6558,-0.1913,-0.0445,1880.6,
0,0,0.140427,0,2.8306,3.9607,-0.2305,-0.0844,1880.41,
0,0,0.140427,0,2.8306,7.0805,-0.2662,-0.0392,1880.18,
0,0,0.140427,0,2.8306,7.0805,-0.2662,-0.0357,1879.91,
0,0,0.140427,0,2.8306,3.8972,-0.2988,0,1879.65,
0,0,0.140427,0,2.8306,1.3709,-0.3291,-0.0326,1879.35,
0,0,0.140427,0,2.8306,3.7923,-0.3561,-0.0303,1879.02,
0,0,0.140427,0,2.8306,3.7359,-0.3797,-0.027,1878.66,
0,0,0.140427,0,2.8306,3.5971,-0.3997,-0.0236,1878.29,
0,0,0.140427,0,2.8306,3.4394,-0.4158,-0.02,1877.89,
0,0,0.140427,0,2.8306,3.2549,-0.4363,-0.0161,1877.47,
0,0,0.140427,0,2.8306,3.0354,-0.4404,-0.0205,1877.03,
0,0,0.140427,0,2.8306,3.4187,-0.44,-0.0041,1876.59,
0,0,0.140427,0,2.8306,2.2726,-0.4354,0.0004,1876.15,
0,0,0.140427,0,2.8306,1.9527,-0.4267,0.0046,1875.72,
0,0,0.140427,0,2.8306,1.6394,-0.4138,0.0087,1875.29,
0,0,0.140427,0,2.8306,1.3187,-0.3969,0.0129,1874.88,
0,0,0.140427,0,2.8306,0.9762,-0.3762,0.0169,1874.48,
0,0,0.140427,0,2.8306,0.9762,-0.3762,0.0207,1874.1,
0,0,0.140427,0,2.8306,0.2922,-0.3518,0,1873.73,
0,0,0.140427,0,2.8306,1.757,-0.291,0.0244,1873.38,
0,0,0.140427,0,2.8306,-0.0553,-0.2552,0.0608,1873.08,
0,0,0.140427,0,2.8306,-2.8446,-0.217,0.0358,1872.83,
0,0,0.140427,0,2.8306,-2.8446,-0.217,0.0382,1872.61,
0,0,0.140427,0,2.8306,-1.5051,-0.1765,0,1872.4,
0,0,0.140427,0,2.8306,1.1981,-0.1329,0.0405,1872.22,
0,0,0.140427,0,2.8306,-1.81,-0.0872,0.0436,1872.09,
0,0,0.140427,0,2.8306,-2.1825,-0.0398,0.0457,1872,
0,0,0.140427,0,2.8306,-2.4915,0.0088,0.0474,1871.96,
0,0,0.140427,0,2.8306,-2.7782,0.0584,0.0486,1871.97,
0,0,0.140427,0,2.8306,-3.0337,0.1084,0.0496,1872.03,
0,0,0.140427,0,2.8306,-3.2786,0.159,0.05,1872.13,
0,0,0.140427,0,2.8306,-3.4825,0.216,0.0506,1872.29,
0,0,0.140427,0,2.8306,-3.4825,0.216,0.057,1872.51,
0,0,0.140427,0,2.8306,-4.3556,0.2804,0,1872.73,
0,0,0.140427,0,2.8306,-0.322,0.3531,0.0644,1873.01,
0,0,0.140427,0,2.8306,-5.1053,0.4305,0.0727,1873.36,
0,0,0.140427,0,2.8306,-5.9479,0.5057,0.0774,1873.79,
0,0,0.140427,0,2.8306,-6.5522,0.5776,0.0752,1874.3,
0,0,0.140427,0,2.8306,-6.5522,0.5776,0.0719,1874.87,
0,0,0.140427,0,2.8306,-6.6794,0.6456,0,1875.45,
0,0,0.140427,0,2.8306,-1.5914,0.7737,0.068,1876.1,
0,0,0.140427,0,2.8306,-6.6422,0.8319,0.1281,1876.87,
0,0,0.140427,0,2.8306,-11.3449,0.8833,0.0582,1877.7,
0,0,0.140427,0,2.8306,-6.6027,0.9287,0.0514,1878.59,
0,0,0.140427,0,2.8306,-6.6027,0.9287,0.0454,1879.51,
0,0,0.140427,0,2.8306,-6.0368,0.968,0,1880.44,
0,0,0.140427,0,2.8306,-2.824,1.0018,0.0393,1881.41,
0,0,0.140427,0,2.8306,-5.7431,1.0293,0.0338,1882.41,
0,0,0.140427,0,2.8306,-5.4725,1.0504,0.0275,1883.44,
0,0,0.140427,0,2.8306,-5.1232,1.0651,0.0211,1884.49,
0,0,0.140427,0,2.8306,-5.1232,1.0651,0.0147,1885.56,
0,0,0.140427,0,2.8306,-4.3431,1.0736,0,1886.62,
0,0,0.140427,0,2.8306,-3.3029,1.0727,0.0085,1887.7,
0,0,0.140427,0,2.8306,-3.9342,1.0633,-0.0009,1888.77,
0,0,0.140427,0,2.8306,-3.2659,1.0482,-0.0094,1889.83,
0,0,0.140427,0,2.8306,-2.6314,1.0275,-0.0151,1890.88,
0,0,0.140427,0,2.8306,-2.175,1.0016,-0.0207,1891.91,
0,0,0.140427,0,2.8306,-1.7061,0.9706,-0.0259,1892.91,
0,0,0.140427,0,2.8306,-1.7061,0.9706,-0.031,1893.88,
0,0,0.140427,0,2.8306,-0.7774,0.9352,0,1894.85,
0,0,0.140427,0,2.8306,-2.9711,0.8948,-0.0354,1895.79,
0,0,0.140427,0,2.8306,-0.3418,0.8023,-0.0404,1896.68,
0,0,0.140427,0,2.8306,0.1539,0.638,-0.0925,1897.48,
0,0,0.140427,0,2.8306,4.1655,0.5782,-0.1643,1898.12,
0,0,0.140427,0,2.8306,9.8232,0.5189,-0.0598,1898.7,
0,0,0.140427,0,2.8306,2.6382,0.4586,-0.0593,1899.22,
0,0,0.140427,0,2.8306,2.811,0.3974,-0.0603,1899.68,
0,0,0.140427,0,2.8306,3.0935,0.3359,-0.0612,1900.07,
0,0,0.140427,0,2.8306,3.372,0.2742,-0.0615,1900.41,
0,0,0.140427,0,2.8306,3.6091,0.2138,-0.0617,1900.68,
0,0,0.140427,0,2.8306,3.8399,0.1596,-0.0604,1900.9,
0,0,0.140427,0,2.8306,3.96,0.1131,-0.0542,1901.06,
0,0,0.140427,0,2.8306,3.7115,0.0716,-0.0465,1901.17,
0,0,0.140427,0,2.8306,3.3298,0.0393,-0.0415,1901.24,
0,0,0.140427,0,2.8306,3.1217,0.0091,-0.0323,1901.28,
0,0,0.140427,0,2.8306,2.5841,-0.0196,-0.0302,1901.29,
0,0,0.140427,0,2.8306,2.5415,-0.0466,-0.0287,1901.27,
0,0,0.140427,0,2.8306,2.5361,-0.0719,-0.027,1901.22,
0,0,0.140427,0,2.8306,2.5106,-0.0952,-0.0253,1901.15,
0,0,0.140427,0,2.8306,2.4791,-0.1165,-0.0233,1901.06,
0,0,0.140427,0,2.8306,2.4194,-0.1357,-0.0213,1900.94,
0,0,0.140427,0,2.8306,2.3526,-0.1526,-0.0192,1900.8,
0,0,0.140427,0,2.8306,2.3526,-0.1526,-0.0169,1900.65,
0,0,0.140427,0,2.8306,2.168,-0.1672,0,1900.5,
0,0,0.140427,0,2.8306,0.9721,-0.1798,-0.0146,1900.33,
0,0,0.140427,0,2.8306,2.0565,-0.1901,-0.0126,1900.15,
0,0,0.140427,0,2.8306,1.9592,-0.1979,-0.0103,1899.96,
0,0,0.140427,0,2.8306,1.8326,-0.2032,-0.0078,1899.76,
0,0,0.140427,0,2.8306,1.6831,-0.2062,-0.0053,1899.56,
0,0,0.140427,0,2.8306,1.5248,-0.2066,-0.003,1899.36,
0,0,0.140427,0,2.8306,1.3725,-0.2001,-0.0004,1899.15,
0,0,0.140427,0,2.8306,1.1899,-0.1932,0.0065,1898.95,
0,0,0.140427,0,2.8306,0.6788,-0.184,0.0069,1898.76,
0,0,0.140427,0,2.8306,0.6263,-0.1725,0.0092,1898.57,
0,0,0.140427,0,2.8306,0.6263,-0.1725,0.0115,1898.4,
0,0,0.140427,0,2.8306,0.2281,-0.1589,0,1898.23,
0,0,0.140427,0,2.8306,1.0419,-0.143,0.0136,1898.07,
0,0,0.140427,0,2.8306,0.0318,-0.1252,0.0159,1897.92,
0,0,0.140427,0,2.8306,-0.1868,-0.1055,0.0178,1897.8,
0,0,0.140427,0,2.8306,-0.3837,-0.084,0.0197,1897.69,
0,0,0.140427,0,2.8306,-0.5874,-0.0611,0.0215,1897.61,
0,0,0.140427,0,2.8306,-0.7902,-0.0368,0.0229,1897.55,
0,0,0.140427,0,2.8306,-0.9697,-0.0113,0.0243,1897.51,
0,0,0.140427,0,2.8306,-1.1541,0.0152,0.0255,1897.5,
0,0,0.140427,0,2.8306,-1.3285,0.0425,0.0265,1897.52,
0,0,0.140427,0,2.8306,-1.4923,0.0704,0.0273,1897.56,
0,0,0.140427,0,2.8306,-1.6448,0.0987,0.0279,1897.63,
0,0,0.140427,0,2.8306,-1.6448,0.0987,0.0283,1897.73,
0,0,0.140427,0,2.8306,-1.9128,0.1309,0,1897.83,
0,0,0.140427,0,2.8306,0.0898,0.1716,0.0322,1897.96,
0,0,0.140427,0,2.8306,-2.3018,0.2199,0.0407,1898.13,
0,0,0.140427,0,2.8306,-3.0462,0.2748,0.0483,1898.35,
0,0,0.140427,0,2.8306,-3.7536,0.3843,0.0549,1898.62,
0,0,0.140427,0,2.8306,-4.4134,0.4363,0.1095,1899.01,
0,0,0.140427,0,2.8306,-8.6616,0.4845,0.052,1899.44,
0,0,0.140427,0,2.8306,-4.7752,0.5295,0.0482,1899.93,
0,0,0.140427,0,2.8306,-4.6755,0.5711,0.045,1900.46,
0,0,0.140427,0,2.8306,-4.607,0.6091,0.0416,1901.03,
0,0,0.140427,0,2.8306,-4.5124,0.6431,0.038,1901.64,
0,0,0.140427,0,2.8306,-4.5124,0.6431,0.034,1902.28,
0,0,0.140427,0,2.8306,-4.2274,0.673,0,1902.92,
0,0,0.140427,0,2.8306,-1.8214,0.6994,0.0299,1903.6,
0,0,0.140427,0,2.8306,-4.0422,0.7214,0.0264,1904.3,
0,0,0.140427,0,2.8306,-3.8872,0.739,0.022,1905.02,
0,0,0.140427,0,2.8306,-3.6531,0.752,0.0176,1905.76,
0,0,0.140427,0,2.8306,-3.4035,0.7603,0.013,1906.51,
0,0,0.140427,0,2.8306,-3.1236,0.764,0.0083,1907.27,
0,0,0.140427,0,2.8306,-2.8202,0.7628,0.0037,1908.03,
0,0,0.140427,0,2.8306,-2.5077,0.757,-0.0012,1908.8,
0,0,0.140427,0,2.8306,-2.1567,0.7465,-0.0058,1909.55,
0,0,0.140427,0,2.8306,-1.8108,0.7315,-0.0105,1910.3,
0,0,0.140427,0,2.8306,-1.8108,0.7315,-0.015,1911.03,
0,0,0.140427,0,2.8306,-1.0703,0.6884,0,1911.76,
0,0,0.140427,0,2.8306,-2.1317,0.6602,-0.0431,1912.45,
0,0,0.140427,0,2.8306,-2.1317,0.6602,-0.0282,1913.11,
0,0,0.140427,0,2.8306,0.1142,0.6281,0,1913.77,
0,0,0.140427,0,2.8306,-1.8814,0.5917,-0.0321,1914.4,
0,0,0.140427,0,2.8306,0.5028,0.5517,-0.0364,1914.99,
0,0,0.140427,0,2.8306,0.9349,0.5084,-0.04,1915.54,
0,0,0.140427,0,2.8306,1.3301,0.4623,-0.0433,1916.05,
0,0,0.140427,0,2.8306,1.7156,0.4136,-0.0461,1916.51,
0,0,0.140427,0,2.8306,2.0756,0.3629,-0.0487,1916.93,
0,0,0.140427,0,2.8306,2.4306,0.3104,-0.0507,1917.29,
0,0,0.140427,0,2.8306,2.7501,0.2566,-0.0525,1917.6,
0,0,0.140427,0,2.8306,3.0618,0.202,-0.0538,1917.86,
0,0,0.140427,0,2.8306,3.3427,0.1536,-0.0546,1918.06,
0,0,0.140427,0,2.8306,3.5909,0.1128,-0.0484,1918.21,
0,0,0.140427,0,2.8306,3.3221,0.0781,-0.0408,1918.33,
0,0,0.140427,0,2.8306,2.9275,0.0511,-0.0347,1918.4,
0,0,0.140427,0,2.8306,2.6177,0.0256,-0.027,1918.45,
0,0,0.140427,0,2.8306,2.1676,0.0009,-0.0255,1918.48,
0,0,0.140427,0,2.8306,2.151,-0.023,-0.0247,1918.48,
0,0,0.140427,0,2.8306,2.1811,-0.0458,-0.0239,1918.46,
0,0,0.140427,0,2.8306,2.2084,-0.1059,-0.0228,1918.41,
0,0,0.140427,0,2.8306,2.2084,-0.1059,-0.0601,1918.31,
0,0,0.140427,0,2.8306,5.0611,-0.1216,0,1918.2,
0,0,0.140427,0,2.8306,0.8081,-0.1355,-0.0157,1918.08,
0,0,0.140427,0,2.8306,1.9742,-0.1474,-0.0139,1917.94,
0,0,0.140427,0,2.8306,1.8957,-0.157,-0.0119,1917.8,
0,0,0.140427,0,2.8306,1.7959,-0.1644,-0.0096,1917.64,
0,0,0.140427,0,2.8306,1.6669,-0.1694,-0.0074,1917.47,
0,0,0.140427,0,2.8306,1.5371,-0.172,-0.005,1917.31,
0,0,0.140427,0,2.8306,1.3849,-0.1701,-0.0026,1917.13,
0,0,0.140427,0,2.8306,1.2242,-0.1655,0.0019,1916.96,
0,0,0.140427,0,2.8306,0.899,-0.1585,0.0046,1916.8,
0,0,0.140427,0,2.8306,0.6918,-0.1492,0.007,1916.64,
0,0,0.140427,0,2.8306,0.4974,-0.1377,0.0093,1916.49,
0,0,0.140427,0,2.8306,0.302,-0.124,0.0115,1916.35,
0,0,0.140427,0,2.8306,0.106,-0.1082,0.0137,1916.23,
0,0,0.140427,0,2.8306,-0.0978,-0.0905,0.0158,1916.12,
0,0,0.140427,0,2.8306,-0.3019,-0.071,0.0177,1916.03,
0,0,0.140427,0,2.8306,-0.4985,-0.0499,0.0195,1915.96,
0,0,0.140427,0,2.8306,-0.6943,-0.0273,0.0211,1915.91,
0,0,0.140427,0,2.8306,-0.8816,-0.0035,0.0226,1915.88,
0,0,0.140427,0,2.8306,-1.0671,0.0215,0.0238,1915.88,
0,0,0.140427,0,2.8306,-1.2356,0.0473,0.025,1915.9,
0,0,0.140427,0,2.8306,-1.4083,0.0738,0.0258,1915.95,
0,0,0.140427,0,2.8306,-1.5555,0.1007,0.0265,1916.02,
0,0,0.140427,0,2.8306,-1.698,0.1279,0.0269,1916.12,
0,0,0.140427,0,2.8306,-1.8208,0.1551,0.0272,1916.25,
0,0,0.140427,0,2.8306,-1.9375,0.1844,0.0272,1916.4,
0,0,0.140427,0,2.8306,-2.033,0.2273,0.0293,1916.59,
0,0,0.140427,0,2.8306,-2.2845,0.2789,0.0429,1916.82,
0,0,0.140427,0,2.8306,-3.3975,0.3474,0.0516,1917.09,
0,0,0.140427,0,2.8306,-4.1943,0.4197,0.0685,1917.44,
0,0,0.140427,0,2.8306,-5.6307,0.5553,0.0723,1917.86,
0,0,0.140427,0,2.8306,-6.1534,0.6173,0.1356,1918.42,
0,0,0.140427,0,2.8306,-11.1089,0.6731,0.062,1919.03,
0,0,0.140427,0,2.8306,-6.1182,0.7234,0.0558,1919.71,
0,0,0.140427,0,2.8306,-5.8754,0.7677,0.0503,1920.43,
0,0,0.140427,0,2.8306,-5.6628,0.8057,0.0443,1921.2,
0,0,0.140427,0,2.8306,-5.3937,0.8619,0.038,1922,
0,0,0.140427,0,2.8306,-5.0813,0.8799,0.0562,1922.87,
0,0,0.140427,0,2.8306,-6.5665,0.8905,0.018,1923.75,
0,0,0.140427,0,2.8306,-3.9265,0.8944,0.0106,1924.64,
0,0,0.140427,0,2.8306,-3.44,0.8917,0.0039,1925.53,
0,0,0.140427,0,2.8306,-2.9796,0.8826,-0.0027,1926.42,
0,0,0.140427,0,2.8306,-2.5031,0.8673,-0.0091,1927.31,
0,0,0.140427,0,2.8306,-2.0182,0.8462,-0.0153,1928.17,
0,0,0.140427,0,2.8306,-2.0182,0.8462,-0.0211,1929.02,
0,0,0.140427,0,2.8306,-1.0413,0.8196,0,1929.87,
0,0,0.140427,0,2.8306,-2.5344,0.7067,-0.0266,1930.68,
0,0,0.140427,0,2.8306,-2.5344,0.7067,-0.1129,1931.39,
0,0,0.140427,0,2.8306,5.9447,0.661,0,1932.1,
0,0,0.140427,0,2.8306,-2.0447,0.611,-0.0457,1932.76,
0,0,0.140427,0,2.8306,1.3497,0.5577,-0.05,1933.37,
0,0,0.140427,0,2.8306,1.8296,0.5015,-0.0533,1933.93,
0,0,0.140427,0,2.8306,2.2502,0.4431,-0.0562,1934.43,
0,0,0.140427,0,2.8306,2.6527,0.3827,-0.0584,1934.87,
0,0,0.140427,0,2.8306,3.0134,0.3211,-0.0604,1935.26,
0,0,0.140427,0,2.8306,3.367,0.2611,-0.0616,1935.58,
0,0,0.140427,0,2.8306,3.6682,0.2065,-0.06,1935.84,
0,0,0.140427,0,2.8306,3.7656,0.1559,-0.0546,1936.04,
0,0,0.140427,0,2.8306,3.5751,0.1105,-0.0506,1936.2,
0,0,0.140427,0,2.8306,3.4697,0.0656,-0.0454,1936.31,
0,0,0.140427,0,2.8306,3.2611,0.021,-0.0449,1936.38,
0,0,0.140427,0,2.8306,3.3834,-0.0231,-0.0446,1936.4,
0,0,0.140427,0,2.8306,3.5187,-0.0663,-0.0441,1936.37,
0,0,0.140427,0,2.8306,3.6382,-0.1083,-0.0432,1936.31,
0,0,0.140427,0,2.8306,3.7261,-0.149,-0.042,1936.2,
0,0,0.140427,0,2.8306,3.7887,-0.2598,-0.0407,1936.05,
0,0,0.140427,0,2.8306,3.8396,-0.2922,-0.1108,1935.79,
0,0,0.140427,0,2.8306,9.1892,-0.32,-0.0324,1935.5,
0,0,0.140427,0,2.8306,9.1892,-0.32,-0.0278,1935.18,
0,0,0.140427,0,2.8306,3.527,-0.3445,0,1934.86,
0,0,0.140427,0,2.8306,1.5597,-0.3855,-0.0245,1934.51,
0,0,0.140427,0,2.8306,3.3795,-0.4013,-0.041,1934.13,
0,0,0.140427,0,2.8306,3.3795,-0.4013,-0.0158,1933.73,
0,0,0.140427,0,2.8306,2.9633,-0.4137,0,1933.33,
0,0,0.140427,0,2.8306,1.8452,-0.4289,-0.0124,1932.91,
0,0,0.140427,0,2.8306,2.7662,-0.4315,-0.0152,1932.48,
0,0,0.140427,0,2.8306,3.0177,-0.4303,-0.0026,1932.05,
0,0,0.140427,0,2.8306,2.1352,-0.4256,0.0012,1931.62,
0,0,0.140427,0,2.8306,1.8621,-0.4174,0.0047,1931.2,
0,0,0.140427,0,2.8306,1.5979,-0.4057,0.0082,1930.78,
0,0,0.140427,0,2.8306,1.3214,-0.3907,0.0117,1930.37,
0,0,0.140427,0,2.8306,1.0327,-0.3724,0.015,1929.98,
0,0,0.140427,0,2.8306,0.7465,-0.351,0.0183,1929.61,
0,0,0.140427,0,2.8306,0.7465,-0.351,0.0214,1929.26,
0,0,0.140427,0,2.8306,0.1542,-0.3267,0,1928.91,
0,0,0.140427,0,2.8306,1.6686,-0.221,0.0243,1928.58,
0,0,0.140427,0,2.8306,1.6686,-0.221,0.1057,1928.36,
0,0,0.140427,0,2.8306,-6.2677,-0.0633,0,1928.14,
0,0,0.140427,0,2.8306,-6.2677,-0.0633,0.1577,1928.08,
0,0,0.140427,0,2.8306,-10.5011,0.0136,0,1928.01,
0,0,0.140427,0,2.8306,0.6586,0.0914,0.0769,1928.03,
0,0,0.140427,0,2.8306,-5.0532,0.2438,0.0778,1928.12,
0,0,0.140427,0,2.8306,-5.3901,0.3173,0.1524,1928.36,
0,0,0.140427,0,2.8306,-11.2042,0.3867,0.0735,1928.68,
0,0,0.140427,0,2.8306,-5.8788,0.4528,0.0694,1929.06,
0,0,0.140427,0,2.8306,-5.8323,0.5151,0.0661,1929.52,
0,0,0.140427,0,2.8306,-5.8309,0.5733,0.0623,1930.03,
0,0,0.140427,0,2.8306,-5.7807,0.6271,0.0582,1930.61,
0,0,0.140427,0,2.8306,-5.6949,0.6761,0.0538,1931.23,
0,0,0.140427,0,2.8306,-5.5724,0.7199,0.049,1931.91,
0,0,0.140427,0,2.8306,-5.4047,0.7585,0.0438,1932.63,
0,0,0.140427,0,2.8306,-5.1905,0.8185,0.0386,1933.39,
0,0,0.140427,0,2.8306,-4.958,0.8396,0.06,1934.21,
0,0,0.140427,0,2.8306,-6.6831,0.8538,0.0211,1935.05,
0,0,0.140427,0,2.8306,-4.0044,0.8617,0.0142,1935.9,
0,0,0.140427,0,2.8306,-3.5659,0.8633,0.0079,1936.76,
0,0,0.140427,0,2.8306,-3.1479,0.8588,0.0016,1937.62,
0,0,0.140427,0,2.8306,-2.7077,0.8484,-0.0045,1938.48,
0,0,0.140427,0,2.8306,-2.2602,0.8323,-0.0104,1939.33,
0,0,0.140427,0,2.8306,-2.2602,0.8323,-0.0161,1940.16,
0,0,0.140427,0,2.8306,-1.3463,0.811,0,1941,
0,0,0.140427,0,2.8306,-2.4856,0.7524,-0.0213,1941.81,
0,0,0.140427,0,2.8306,-0.9035,0.6297,-0.0586,1942.56,
0,0,0.140427,0,2.8306,1.9417,0.5814,-0.1227,1943.19,
0,0,0.140427,0,2.8306,1.9417,0.5814,-0.0483,1943.77,
0,0,0.140427,0,2.8306,1.8132,0.4768,0,1944.35,
0,0,0.140427,0,2.8306,1.8132,0.4768,-0.1046,1944.83,
0,0,0.140427,0,2.8306,6.1645,0.4225,0,1945.31,
0,0,0.140427,0,2.8306,-1.2376,0.3658,-0.0543,1945.73,
0,0,0.140427,0,2.8306,2.7956,0.3079,-0.0567,1946.09,
0,0,0.140427,0,2.8306,3.1645,0.2494,-0.0579,1946.4,
0,0,0.140427,0,2.8306,3.4527,0.1908,-0.0585,1946.65,
0,0,0.140427,0,2.8306,3.7005,0.1323,-0.0586,1946.84,
0,0,0.140427,0,2.8306,3.9133,0.0739,-0.0585,1946.97,
0,0,0.140427,0,2.8306,3.9133,0.0739,-0.0584,1947.05,
0,0,0.140427,0,2.8306,4.3096,0.0161,0,1947.12,
0,0,0.140427,0,2.8306,0.1769,-0.0423,-0.0578,1947.14,
0,0,0.140427,0,2.8306,4.47,-0.0998,-0.0584,1947.1,
0,0,0.140427,0,2.8306,4.7175,-0.1561,-0.0575,1947,
0,0,0.140427,0,2.8306,4.8557,-0.2091,-0.0563,1946.84,
0,0,0.140427,0,2.8306,4.9684,-0.2656,-0.053,1946.63,
0,0,0.140427,0,2.8306,4.9684,-0.2656,-0.0565,1946.37,
0,0,0.140427,0,2.8306,5.367,-0.2851,0,1946.1,
0,0,0.140427,0,2.8306,1.3688,-0.2767,-0.0195,1945.81,
0,0,0.140427,0,2.8306,2.8171,-0.2661,0.0084,1945.54,
0,0,0.140427,0,2.8306,0.8133,-0.2536,0.0106,1945.27,
0,0,0.140427,0,2.8306,0.6204,-0.2395,0.0125,1945.02,
0,0,0.140427,0,2.8306,0.4421,-0.2238,0.0141,1944.78,
0,0,0.140427,0,2.8306,0.2794,-0.2065,0.0157,1944.56,
0,0,0.140427,0,2.8306,0.2794,-0.2065,0.0173,1944.35,
0,0,0.140427,0,2.8306,-0.0629,-0.1878,0,1944.14,
0,0,0.140427,0,2.8306,1.1613,-0.1673,0.0187,1943.95,
0,0,0.140427,0,2.8306,-0.2277,-0.1455,0.0205,1943.79,
0,0,0.140427,0,2.8306,-0.427,-0.1225,0.0218,1943.64,
0,0,0.140427,0,2.8306,-0.5955,-0.0984,0.023,1943.52,
0,0,0.140427,0,2.8306,-0.7612,-0.0734,0.0241,1943.42,
0,0,0.140427,0,2.8306,-0.9237,-0.021,0.025,1943.35,
0,0,0.140427,0,2.8306,-1.0751,0.006,0.0524,1943.33,
0,0,0.140427,0,2.8306,-3.198,0.0327,0.027,1943.33,
0,0,0.140427,0,2.8306,-1.4954,0.0595,0.0267,1943.37,
0,0,0.140427,0,2.8306,-1.5679,0.0861,0.0268,1943.42,
